,page,startDate,endDate,name,url,addressCountry,addressLocality,addressRegion,streetAddress,postalCode,latitude,longitude,locationName
0,46,2023-06-16,2023-06-17,INFECTED DRUM&BASS w/ ART1FACT | NEUROFUNK SPECIAL,https://www.eventbrite.de/e/infected-drumbass-w-art1fact-neurofunk-special-tickets-645514209377,DE,Berlin,Berlin,Wiesenweg 5-9,10365,52.5074312,13.476009500000032,VOID Hall
1,46,2023-06-08,2023-06-08,Morning Mindfulness Meditation - Outdoors in Hasenheide,https://www.eventbrite.de/e/morning-mindfulness-meditation-outdoors-in-hasenheide-tickets-648182079047,DE,Berlin,BE,Hasenheide 97,10965,52.48763,13.4180506,Volkspark Hasenheide
2,46,2023-06-09,2023-06-09,Startups: Understand Lean Startup vs. Design Thinking vs. Agile,https://www.eventbrite.com/e/startups-understand-lean-startup-vs-design-thinking-vs-agile-tickets-123576874759,DE,BERLIN,-,.,00000,52.52000659999999,13.404954,ONLINE
3,46,2023-06-07,2023-06-07,Berlin Leadership: 7 Secrets for Your Success They Won't Teach You!,https://www.eventbrite.com/e/berlin-leadership-7-secrets-for-your-success-they-wont-teach-you-tickets-449094593017,DE,Berlin,BE,Online Webinar,Webinar,52.52000659999999,13.404954,Berlin
4,46,2023-06-07,2023-06-07,Berlin Leadership Secret: How To Avoid Costly Hiring Mistakes?,https://www.eventbrite.com/e/berlin-leadership-secret-how-to-avoid-costly-hiring-mistakes-tickets-449116638957,DE,Berlin,BE,Online Webinar,Webinar,52.52000659999999,13.404954,Berlin
5,46,2023-06-07,2023-06-07,Berlin Leaders: How To Get Best Employees To Stay As Long As Possible?,https://www.eventbrite.com/e/berlin-leaders-how-to-get-best-employees-to-stay-as-long-as-possible-tickets-449105656107,DE,Berlin,BE,Online Webinar,Webinar,52.52000659999999,13.404954,Berlin
6,46,2023-06-15,2023-06-15,Zafraan Ensemble presents: ACUD Session XIV - mit Janina Akhmetova,https://www.eventbrite.de/e/zafraan-ensemble-presents-acud-session-xiv-mit-janina-akhmetova-tickets-607439567097,DE,Berlin,BE,Veteranenstraße 21,10119,52.5335265,13.4008442,ACUD MACHT NEU
7,46,2023-06-11,2023-06-11,BUDIŽ SVĚTLO! IV.,https://www.eventbrite.com/e/budiz-svetlo-iv-tickets-630594644557,DE,Berlin,BE,Hobrechtstraße 54,12047,52.49190000000001,13.42549,ZÖNOTÉKA
8,46,2023-06-06,2023-06-07,Renewable Energy Cyber Security Forum,https://www.eventbrite.co.uk/e/renewable-energy-cyber-security-forum-tickets-477086156537,DE,Berlin,BE,"Berlin, Germany",10245,52.5019332,13.4554471,Steigenberger Airport Hotel Berlin
9,46,2023-06-09,2023-06-09,*Revolver Comedy* ~ June 9,https://www.eventbrite.de/e/revolver-comedy-june-9-tickets-648751151157,DE,Berlin,BE,Ohlauer Straße 33,10999,52.4948956,13.4300221,wowsville
10,46,2023-06-18,2023-06-18,Soap Making Workshop: Lavender Soap,https://www.eventbrite.com/e/soap-making-workshop-lavender-soap-tickets-640438026377,DE,Berlin,BE,Volkmarstraße 1,12099,52.4544593,13.3986447,Volkmarstraße 1
11,46,2023-06-16,2023-06-16,Stage Night w/ Ethan Gold,https://www.eventbrite.com/e/stage-night-w-ethan-gold-tickets-642998635227,DE,Berlin,BE,Schnellerstraße 137,12439,52.45988999999999,13.50548,Revier Südost
12,46,2023-06-23,2023-06-23,Creative Co-Working,https://www.eventbrite.com/e/creative-co-working-tickets-645301513197,DE,Berlin,BE,Gustav-Adolf-Straße 15,13086,52.5533845,13.4344582,The Embodiment Center
13,46,2023-07-03,2023-07-03,6. WWF  Klima-Kneipenquiz,https://www.eventbrite.de/e/6-wwf-klima-kneipenquiz-tickets-647977647587,DE,Berlin,Berlin,Schönhauser Allee 36,10435,52.5381516,13.412608800000044,Frannz-Salon
14,46,2023-06-12,2023-06-13,"Everything you should know, before you sign a contract",https://www.eventbrite.com/e/everything-you-should-know-before-you-sign-a-contract-tickets-615544228357,DE,Berlin,BE,Erich-Weinert-Straße 103,10409,52.545938,13.4358492,Staatliche Ballettschule Berlin und Schule für Artistik
15,46,2023-06-23,2023-06-23,Roman Stolyar: Improvisations,https://www.eventbrite.de/e/roman-stolyar-improvisations-tickets-642423394667,DE,Berlin,,Knaackstraße 97,10435,52.5398461,13.4132841,PANDA Platforma
16,46,2023-06-13,2023-06-13,Terrazzo Schmuckschale/ Untersetzer Workshop,https://www.eventbrite.de/e/terrazzo-schmuckschale-untersetzer-workshop-tickets-642178462067,DE,Berlin,Berlin,Bochumer Straße 22,10555,52.5242105,13.3383028,Wow Space | Coworking in Berlin
17,46,2023-06-07,2023-06-07,Kostenlose Erstberatung rund um AVGS-Gründungsberatung in Berlin,https://www.eventbrite.de/e/kostenlose-erstberatung-rund-um-avgs-grundungsberatung-in-berlin-registrierung-651960941727,DE,Berlin,Berlin,Jägerstraße 63D,10117,52.5139532,13.388006000000019,Karriere.Haus Berlin | EWU Dr. Wallberg & Partner GmbH
18,46,2023-06-08,2023-06-08,Kostenlose Erstberatung rund um Bewerbungscoaching mit AVGS-Gutschein,https://www.eventbrite.de/e/kostenlose-erstberatung-rund-um-bewerbungscoaching-mit-avgs-gutschein-registrierung-617624209637,DE,Berlin,Berlin,Jägerstraße 63D,10117,52.5139532,13.388006000000019,Karriere.Haus | EWU Dr. Wallberg & Partner GmbH
19,46,2023-06-22,2023-06-22,#04 - THE MOTHER  - Come on a Journey with the 12 Goddesses,https://www.eventbrite.de/e/04-the-mother-come-on-a-journey-with-the-12-goddesses-tickets-545106386877,DE,Berlin,BE,Moosdorfstraße 7-9,12435,52.4880248,13.4605024,Urban Healing Unit
