,page,startDate,endDate,name,url,addressCountry,addressLocality,addressRegion,streetAddress,postalCode,latitude,longitude,locationName
0,15,2023-06-20,2023-06-20,Open Day at 42 Berlin,https://www.eventbrite.de/e/open-day-at-42-berlin-tickets-635837175107,DE,Berlin,BE,Harzer Straße 42,12059,52.48441689999999,13.4497594,42 Berlin
1,15,2023-06-22,2023-06-23,Reflective Sounds goes KitKat #3 - feat. Neve and Disprove,https://www.eventbrite.de/e/reflective-sounds-goes-kitkat-3-feat-neve-and-disprove-tickets-642539772757,DE,Berlin,BE,Brückenstraße 1,10179,52.5111757,13.4167644,KitKatClub
2,15,2023-06-16,2023-06-16,Workshop - Introduction to Wood Lab,https://www.eventbrite.de/e/workshop-introduction-to-wood-lab-tickets-637949743857,DE,Berlin,Berlin,Bouchéstraße 12,12435,52.4936476,13.448235,MotionLab.Berlin
3,15,2023-06-09,2023-06-09,Queer Dreams: Vernissage by Tariq Al Saadi,https://www.eventbrite.com.ar/e/queer-dreams-vernissage-by-tariq-al-saadi-tickets-644298011697,DE,Berlin,BE,Alexanderstraße 40,10179,52.51682909999999,13.4178901,The Social Hub Berlin
4,15,2023-06-14,2023-06-14,Vegan Dips & Bread Spreads Workshop,https://www.eventbrite.de/e/vegan-dips-bread-spreads-workshop-tickets-567969801967,DE,Berlin,Berlin,Prenzlauer Allee 208,10405,52.53684870000001,13.422434500000008,Plant Base
5,15,2023-06-10,2023-06-10,Marenera // Cà la taranta è viva!,https://www.eventbrite.de/e/marenera-ca-la-taranta-e-viva-tickets-639170083927,DE,Berlin,,Knaackstraße 97,10435,52.5398461,13.4132841,PANDA Platforma
6,15,2023-06-06,2023-06-06,HR + TA: How to create a perfect partnership?,https://www.eventbrite.com/e/hr-ta-how-to-create-a-perfect-partnership-tickets-644973813037,DE,Berlin,BE,Prenzlauer Allee 242,10405,52.5300689,13.4157018,LabTwin GmbH
7,15,2023-06-10,2023-06-10,PYNK SPACE opening,https://www.eventbrite.com/e/pynk-space-opening-tickets-629819004597,DE,Berlin,BE,Neißestraße 3,12051,52.467547,13.4246655,Neißestraße 3
8,15,2023-06-08,2023-06-08,Entre Trópicos presenta: La Cura + Andi.Andean,https://www.eventbrite.de/e/entre-tropicos-presenta-la-cura-andiandean-tickets-646309457987,DE,Berlin,BE,Herrfurthplatz 14,12049,52.4770372,13.4220988,Genezarethkirche
9,15,2023-06-07,2023-06-07,Xiconomics What China's Dual Circulation Strategy Means for Global Business,https://www.eventbrite.de/e/xiconomics-what-chinas-dual-circulation-strategy-means-for-global-business-tickets-646876905237,DE,Berlin,BE,Kemperplatz 1,10785,52.51071729999999,13.3721799,WeWork – Sony Center c/o Autodesk GmbH
10,15,2023-06-08,2023-06-08,Mastul Comedy,https://www.eventbrite.de/e/mastul-comedy-tickets-643629722827,DE,Berlin,BE,Liebenwalder Straße 33,13347,52.55197929999999,13.3582565,Kunst- und Kulturverein Mastul e.V
11,15,2023-06-30,2023-06-30,Rocket Rhapsody,https://www.eventbrite.de/e/rocket-rhapsody-tickets-596943051737,DE,Berlin,Berlin,Trewskowallee 8,10318,52.4924125,13.5237053,HTW Berlin - Audimax
12,15,2023-06-09,2023-06-09,Techno dance rites (open-air),https://www.eventbrite.de/e/techno-dance-rites-open-air-tickets-606864818007,DE,Berlin,Berlin,Katzbachstr. 18,10965,52.48755509999999,13.3758931,Viktoriapark
13,15,2023-10-14,2023-10-14,10. Jobmesse Berlin,https://www.eventbrite.de/e/10-jobmesse-berlin-tickets-431578672427,DE,Berlin,Berlin,Olympischer Platz 3,14053,52.5146971,13.2394986,Olympiastadion Berlin
14,15,2023-06-10,2023-06-10,Wohnheim Comedy Nollendorfkiez,https://www.eventbrite.com/e/wohnheim-comedy-nollendorfkiez-tickets-646893073597,DE,Berlin,BE,Nollendorfstraße 21a,10777,52.4976087,13.3498175,Wohnheim Nollendorfstraße
15,15,2023-06-13,2023-06-13,"Moran Magal - ""Time Prisoner"" Album Release Party",https://www.eventbrite.com/e/moran-magal-time-prisoner-album-release-party-tickets-580500531717,DE,Berlin,BE,Skalitzer Straße 85-86,10997,52.50015999999999,13.4351403,Privatclub
16,15,2023-06-29,2023-06-29,Loophole Live: Zukunft + The Dharma Chain,https://www.eventbrite.de/e/loophole-live-zukunft-the-dharma-chain-tickets-647267002027,DE,Berlin,BE,Boddinstraße 60,12053,52.4806977,13.4329532,Loophole
17,15,2023-06-11,2023-06-11,Theater ohne Probe: Im Sinne von Brecht,https://www.eventbrite.de/e/theater-ohne-probe-im-sinne-von-brecht-tickets-606725320767,DE,Berlin,Berlin,Caligariplatz 1,13086,52.5526134,13.430481800000052,Brotfabrik
18,15,2023-07-06,2023-07-06,Speaker Event – The Appearance of Alt-Protein Products – Berlin,https://www.eventbrite.de/e/speaker-event-the-appearance-of-alt-protein-products-berlin-tickets-634746884017,DE,Berlin,BE,Mollstraße 32,10249,52.5253301,13.4209716,KitchenTown Berlin
19,15,2023-06-25,2023-06-25,Virtual Speaking Masterclass Berlin,https://www.eventbrite.com/e/virtual-speaking-masterclass-berlin-tickets-479376115867,DE,Berlin,Germany,Potsdamer Platz,10785,52.5096488,13.37594409999997,Berlin
