,page,startDate,endDate,name,url,addressCountry,addressLocality,addressRegion,streetAddress,postalCode,latitude,longitude,locationName
0,47,2023-06-25,2023-06-25,Raspberry Jam Berlin,https://www.eventbrite.com/e/raspberry-jam-berlin-tickets-647528032777,DE,Berlin,BE,"Bouchéstrasse 12, Halle 20",12435,52.49304,13.4506147,MotionLab.Berlin
1,47,2023-07-06,2023-07-07,Aftershow Party Georg Büchner Gymnasium 2023,https://www.eventbrite.de/e/aftershow-party-georg-buchner-gymnasium-2023-tickets-635290730677,DE,Berlin,Berlin,Columbiadamm 13-21,10965,52.48464999999999,13.39221,Columbiahalle
2,47,2023-06-15,2023-06-15,AFTER WORK BUSINESS Netzwerktreffen | Berlin | Motel one Alexanderplatz,https://www.eventbrite.com/e/after-work-business-netzwerktreffen-berlin-motel-one-alexanderplatz-tickets-644853282527,DE,Berlin,BE,Grunerstraße 11,10179,52.5195719,13.4124216,Hotel Motel One Berlin-Alexanderplatz
3,47,2023-06-18,2023-06-18,FRIENDS & FOOD - 18.06.2023 - Berliner Str. (Wilmersdorf),https://www.eventbrite.de/e/friends-food-18062023-berliner-str-wilmersdorf-tickets-647940275807,DE,Berlin-Wilmersdorf,BE,Berliner Str. 120,10713,52.4862168,13.3180046,"Berliner Str. 120, 10713 Berlin-Wilmersdorf"
4,47,2023-06-18,2023-06-18,FRIENDS & FOOD  18.06.2023 - Bredowstr. (Moabit) - Family Edition,https://www.eventbrite.de/e/friends-food-18062023-bredowstr-moabit-family-edition-tickets-647927337107,DE,Berlin-Moabit,BE,Bredowstraße,10551,52.5321424,13.3397728,"Bredowstraße,  10551 Berlin"
5,47,2023-06-25,2023-06-25,The Power of Sadness - A Workshop to experience it‘s transformational power,https://www.eventbrite.de/e/the-power-of-sadness-a-workshop-to-experience-its-transformational-power-tickets-633944393747,DE,Berlin,BE,Wollankstraße 122,13187,52.5673594,13.3982913,Studio 108 Berlin - Yogastudio & Ayurveda
6,47,2023-06-22,2023-06-22,Velcro Dog,https://www.eventbrite.de/e/velcro-dog-tickets-547930503887,DE,Berlin,BE,Kaiser-Friedrich-Straße 67,10627,52.509285,13.30231,ART Stalker - Kunst + Bar + Events
7,47,2023-07-22,2023-07-22,Kampfsport & Menstruation: Vortrag der Themengruppe: Frau im Leistungssport,https://www.eventbrite.de/e/kampfsport-menstruation-vortrag-der-themengruppe-frau-im-leistungssport-tickets-639260414107,DE,Berlin,BE,Lobeckstraße 36,10969,52.5037617,13.4077196,Fenriz Gym
8,47,2023-06-08,2023-06-09,Show Your Show - Live Entertainment Creative Forum 2023,https://www.eventbrite.de/e/show-your-show-live-entertainment-creative-forum-2023-tickets-433553218347,DE,Berlin,BE,Gustav-Meyer-Allee 25,13355,52.5413513,13.3869102,Berlin
9,47,2023-06-07,2023-06-07,3D-Druck Mittwoch. 3d printing meetup in Berlin Mitte since 2006,https://www.eventbrite.com/e/3d-druck-mittwoch-3d-printing-meetup-in-berlin-mitte-since-2006-tickets-635442775447,DE,Berlin,BE,Hannoversche Straße 3,10115,52.5271032,13.3853074,Technos Hackerspace @ YOUin3D
10,47,2023-06-21,2023-06-21,Seminar: Wie schreibe ich eine Bewerbung? Die Initiativbewerbung,https://www.eventbrite.de/e/seminar-wie-schreibe-ich-eine-bewerbung-die-initiativbewerbung-tickets-636423147767,DE,Berlin,BE,Karl-Marx-Straße 131-133,12043,52.4775461,13.4394368,Karl-Marx-Straße 131-133
