,page,startDate,endDate,name,url,addressCountry,addressLocality,addressRegion,streetAddress,postalCode,latitude,longitude,locationName
0,40,2023-06-07,2023-06-07,Portfolio Review and Coaching: Improve Your Photography with Expert Advice,https://www.eventbrite.de/e/portfolio-review-and-coaching-improve-your-photography-with-expert-advice-registration-564943018777,DE,Berlin,BE,Hilda-Geiringer-Weg 8,10557,52.5266982,13.371916,"Coffee Fellows - Kaffee, Bagels, Frühstück"
1,40,2023-06-07,2023-06-07,Kundalini Yoga | Rooftop Garden Mitte,https://www.eventbrite.de/e/kundalini-yoga-rooftop-garden-mitte-tickets-638817429127,DE,Berlin,BE,Christburger Straße,10405,52.5357904,13.427074,Christburger Straße
2,40,2023-06-07,2023-06-07,Single Vs. Married: An English Standup Comedy Battle About Love,https://www.eventbrite.co.uk/e/single-vs-married-an-english-standup-comedy-battle-about-love-tickets-637436568937,DE,Berlin,BE,Bergstraße 2,10115,52.5294848,13.3956931,Z-Bar
3,40,2023-06-13,2023-06-13,Watercolor Painting Lesson [The Setup],https://www.eventbrite.com/e/watercolor-painting-lesson-the-setup-tickets-641828354887,DE,Berlin,BE,Bugenhagenstraße 9,10551,52.5279417,13.341613,CISpace Coworking Café
4,40,2023-06-10,2023-06-10,Kinder sicher und stark machen in Berlin!,https://www.eventbrite.de/e/kinder-sicher-und-stark-machen-in-berlin-tickets-135159247949,DE,Berlin,Berlin,Nach Vereinbarung,10585,52.52198139999999,13.413306,Berlin
5,40,2023-06-24,2023-06-24,Kirtan - Mantra Music Meditation,https://www.eventbrite.com/e/kirtan-mantra-music-meditation-tickets-641061089977,DE,Berlin,BE,Berliner Allee 209,13088,52.55685649999999,13.4666567,Berliner Allee 209
6,40,2023-06-14,2023-06-14,bwg sitzungswoche Sprechstunde Dagmar Schmidt MdB,https://www.eventbrite.de/e/bwg-sitzungswoche-sprechstunde-dagmar-schmidt-mdb-tickets-559116110337,DE,Berlin,Berlin,Schiffbauerdamm 8,10117,52.5211842,13.385374899999988,Ständige Vertretung StäV
7,40,2023-06-21,2023-06-21,Speech Structure Masterclass Berlin,https://www.eventbrite.com/e/speech-structure-masterclass-berlin-tickets-637987346327,DE,Berlin,BE,Potsdamer Platz,10785,52.5096488,13.3759441,Berlin
8,40,2023-06-07,2023-06-07,Gestalte Dein eigenes großes Spin - Painting Kunstwerk!,https://www.eventbrite.de/e/gestalte-dein-eigenes-groes-spin-painting-kunstwerk-tickets-642812097287,DE,Berlin,Berlin,Oderberger Straße 35,10435,52.5399337,13.4054106,Studio Jans Echternacht
9,40,2023-06-06,2023-06-06,Ü40 Socialmatch - Dating-Event in Berlin,https://www.eventbrite.de/e/u40-socialmatch-dating-event-in-berlin-tickets-620640340967,DE,Berlin,Berlin,-,,52.52000659999999,13.404953999999975,Genaue Location wird einen Tag vor dem Event per E-Mail mitgeteilt
