,page,startDate,endDate,name,url,addressCountry,addressLocality,addressRegion,streetAddress,postalCode,latitude,longitude,locationName
0,49,2023-06-09,2023-06-10,BERLIN EVENTS PRESENTS: *The Vessel Berlin*,https://www.eventbrite.com/e/berlin-events-presents-the-vessel-berlin-tickets-643830342887,DE,Berlin,BE,Holzmarktstraße 15-18,10179,52.51313649999999,13.4227942,Marie-Antoinette
1,49,2023-06-09,2023-06-10,NYANGA VOL I,https://www.eventbrite.com/e/nyanga-vol-i-tickets-650185380977,DE,Berlin,BE,Revaler Straße 99,10245,52.5071701,13.4529196,Badehaus Berlin
2,49,2023-06-30,2023-06-30,Unlocking Innovation: A Journey into the World of Design Thinking,https://www.eventbrite.de/e/unlocking-innovation-a-journey-into-the-world-of-design-thinking-tickets-649730690987,DE,Berlin,BE,Friedrichstraße 181,10117,52.5126055,13.3893396,Deutsche Bank Quartier Zukunft
3,49,2023-06-10,2023-06-11,REIKI POWER I und MEHR für Schwule,https://www.eventbrite.com/e/reiki-power-i-und-mehr-fur-schwule-tickets-643754415787,DE,Berlin,BE,Am Tempelhofer Berg 7D,10965,52.4882,13.38859,Aquariana Praxis- und Seminarzentrum
4,49,2023-06-17,2023-06-18,REIKI POWER II und MEHR für Schwule,https://www.eventbrite.com/e/reiki-power-ii-und-mehr-fur-schwule-tickets-645880424737,DE,Berlin,BE,Am Tempelhofer Berg 7D,10965,52.4882,13.38859,Aquariana Praxis- und Seminarzentrum
5,49,2023-06-15,2023-06-15,MINDSHOP™| Create Innovative Products by Design Thinking,https://www.eventbrite.com/e/mindshoptm-create-innovative-products-by-design-thinking-tickets-632409272157,DE,Berlin,,.,00000,52.52000659999999,13.404954,Mindshop Online Classroom
6,49,2023-06-10,2023-06-11,Beargarten Invites: Birdhouse,https://www.eventbrite.com/e/beargarten-invites-birdhouse-tickets-622500585007,DE,Berlin,BE,Schnellerstraße 137,12439,52.45988999999999,13.50548,Revier Südost
7,49,2023-06-22,2023-06-22,Breathwork & Brotherhood for Connection and Wellbeing,https://www.eventbrite.com/e/breathwork-brotherhood-for-connection-and-wellbeing-tickets-636468332917,DE,Berlin,BE,Provinzstraße 40-44,13409,52.5680103,13.379225,Monopol
8,49,2023-06-07,2023-06-07,Yoga Entspannung am Abend mit Meditation,https://www.eventbrite.com/e/yoga-entspannung-am-abend-mit-meditation-tickets-592993247767,DE,Berlin,BE,Wittelsbacherstraße 17,10707,52.4954225,13.3097662,Wolkengrün Yoga & Entspannung Berlin | Indoor | Park | Wasser (SUP Yoga)
9,49,2023-06-24,2023-06-24,"Me, myself and I - Ausstellung, Buchpräsentation, Kurzvortrag +  Konzert",https://www.eventbrite.de/e/me-myself-and-i-ausstellung-buchprasentation-kurzvortrag-konzert-tickets-619744561667,DE,Berlin,BE,Kaiser-Friedrich-Straße 67,10627,52.509285,13.30231,ART Stalker - Kunst + Bar + Events
10,49,2023-06-13,2023-06-13,Investing in Innovation - Online Webinar,https://www.eventbrite.co.uk/e/investing-in-innovation-online-webinar-tickets-645263850547,DE,Berlin,,Berlin,10115,52.532614,13.3777035,Online Webinar Berlin
11,49,2023-07-22,2023-07-23,Invictus Gymnastics Seminar,https://www.eventbrite.com/e/invictus-gymnastics-seminar-tickets-642030860587,DE,Berlin,BE,Reinhardtstraße 29,10117,52.5227429,13.3821125,Crossfit Grenzgänger
12,49,2023-06-15,2023-06-15,Partner Manager Certification - Berlin,https://www.eventbrite.de/e/partner-manager-certification-berlin-tickets-624324721047,DE,Berlin,BE,Rosenthaler Straße 63-64,10119,52.527931,13.403036,AMANO Rooftop Conference
13,49,2023-06-21,2023-06-22,Aftershow Party  Friedrich Ebert Gymnasium 2023,https://www.eventbrite.de/e/aftershow-party-friedrich-ebert-gymnasium-2023-tickets-634702922527,DE,Berlin,Berlin,Columbiadamm 13-21,10965,52.48464999999999,13.39221,Columbiahalle
14,49,2023-06-25,2023-06-25,Improv Workshop: Spontaneity (from nothing to something),https://www.eventbrite.com/e/improv-workshop-spontaneity-from-nothing-to-something-tickets-650236724547,DE,Berlin,BE,Nürnberger Straße 68,10787,52.504693,13.3412054,Terminal 1 Berlin
15,49,2023-06-22,2023-06-22,Trustful Togetherness,https://www.eventbrite.de/e/trustful-togetherness-tickets-638628534137,DE,Berlin,BE,Milastraße 4,10437,52.54552169999999,13.4108101,"Life Artists Creators Hub, Milastraße 4, Berlin"
16,49,2023-06-24,2023-06-24,SCHNABEL:SAAVEDRA,https://www.eventbrite.de/e/schnabelsaavedra-tickets-642069004677,DE,Berlin,BE,Fischerinsel,10179,52.51428010000001,13.4097254,Hosek Contemporary
17,49,2023-06-08,2023-06-17,"""MENOS"" Solo Exhibition by Kleber Cianni",https://www.eventbrite.com/e/menos-solo-exhibition-by-kleber-cianni-tickets-645006781647,DE,Berlin,Berlin,Bülowstraße 11,10783,52.4984351,13.357769,Haze Gallery
18,49,2023-06-09,2023-06-09,Woman Sculpting class by Ella Taub,https://www.eventbrite.de/e/woman-sculpting-class-by-ella-taub-tickets-619628374147,DE,Berlin,BE,bismarckstraße 103,10625,52.51177999999999,13.3137724,Berlin
19,49,2023-06-08,2023-06-08,Offener Meditationsabend,https://www.eventbrite.com/e/offener-meditationsabend-tickets-611027358277,DE,Berlin,BE,Neanderstraße 21,12305,52.401751,13.3913206,Neanderstraße 21
