,page,startDate,endDate,name,url,addressCountry,addressLocality,addressRegion,streetAddress,postalCode,latitude,longitude,locationName
0,38,2023-06-11,2023-06-11,"Brunch & Art, der kulinarische Kunstworkshop",https://www.eventbrite.de/e/brunch-art-der-kulinarische-kunstworkshop-tickets-642824494367,DE,Berlin,Berlin,Golzstraße 32,10781,52.4945096,13.3537009,Restaurant Bonvivant
1,38,2023-06-07,2023-06-07,MAKRAMEE FÜR EINSTEIGER PFLANZENAMPEL KNÜPFEN IN BERLIN-MOABIT,https://www.eventbrite.de/e/makramee-fur-einsteiger-pflanzenampel-knupfen-in-berlin-moabit-tickets-620568917337,DE,Berlin,Berlin,Bochumer Straße 22,10555,52.5242105,13.3383028,Wow Space | Coworking in Berlin
2,38,2023-06-07,2023-06-07,Nähen und Upcycling: Create your personal MEMORY HOODIE (Workshop),https://www.eventbrite.de/e/nahen-und-upcycling-create-your-personal-memory-hoodie-workshop-tickets-636455614877,DE,Berlin,BE,Friedrich-Karl-Straße 1,12103,52.4556689,13.3833914,Selfmade® | STOFF & STIL Berlin
3,38,2023-06-28,2023-06-28,TEA Explores TiME Lab Berlin – Next Generation Immersive Audio & Video,https://www.eventbrite.com/e/tea-explores-time-lab-berlin-next-generation-immersive-audio-video-tickets-649001319417,DE,Berlin,BE,Am Einsteinufer 37,10587,52.5163585,13.3249626,Fraunhofer HHI TiME Lab
4,38,2023-06-17,2023-06-17,Deutscher Falkenorden feiert seine  Gründung  vor 100 Jahren in Berlin,https://www.eventbrite.com/e/deutscher-falkenorden-feiert-seine-grundung-vor-100-jahren-in-berlin-tickets-638663769527,DE,Berlin,BE,Spandauer Damm 10-22,14059,52.52093190000001,13.2956165,Schloss Charlottenburg
5,38,2023-06-23,2023-06-24,MARY MARY TRIPPIN,https://www.eventbrite.de/e/mary-mary-trippin-tickets-637483469217,DE,Berlin,BE,Schleusenufer 3,10997,52.4976865,13.4498047,ÆDEN
6,38,2023-08-11,2023-08-11,Die Gabys - Go German,https://www.eventbrite.de/e/die-gabys-go-german-tickets-609568815737,DE,Berlin,Berlin,Am Juliusturm 62,13599,52.5397012,13.2165944,Freilichtbühne an der Zitadelle
7,38,2023-06-08,2023-06-09,Triple Pawn Thursday,https://www.eventbrite.de/e/triple-pawn-thursday-tickets-504047769447,DE,Berlin,BE,Schönhauser Allee 185,10119,52.5295752,13.4097738,StrangerChess
8,38,2023-06-07,2023-06-07,Small-group and individual ritual dance sessions,https://www.eventbrite.de/e/small-group-and-individual-ritual-dance-sessions-tickets-201711032127,DE,Berlin,Berlin,Monumentstr. 20,10965,52.48755509999999,13.3758931,Viktoriapark
9,38,2023-06-24,2023-06-25,Skanking Sweet,https://www.eventbrite.de/e/skanking-sweet-tickets-641211359437,DE,Berlin,BE,39 b Breite Straße,13187,52.5705836,13.4096533,Roderich
10,38,2023-07-04,2023-07-04,Andrew Paley - Solo Live in Berlin,https://www.eventbrite.de/e/andrew-paley-solo-live-in-berlin-tickets-630418126587,DE,Berlin,BE,Müggelstraße 9,10247,52.51201479999999,13.470691,Bar Bobu
11,38,2023-06-24,2023-06-24,Speed Friending:Make new friends!(Bring a lady friend for FREE/FREE Drink)B,https://www.eventbrite.co.uk/e/speed-friendingmake-new-friendsbring-a-lady-friend-for-freefree-drinkb-tickets-646834267707,DE,Berlin,BE,Rosa-Luxemburg-Straße 41,10178,52.5268599,13.4105828,Belushi's Berlin
12,38,2023-06-24,2023-06-24,bauhaus_werkstatt: All eyes on me - Zwischen Selfie-Wahn und Filterhimmel,https://www.eventbrite.de/e/bauhaus-werkstatt-all-eyes-on-me-zwischen-selfie-wahn-und-filterhimmel-tickets-639227646097,DE,Berlin,BE,Knesebeckstraße 1,10623,52.5107335,13.3227844,the temporary bauhaus-archiv
13,38,2023-06-24,2023-06-24,English Stand Up Comedy in Mitte - Director's Cut XIV (FREE SHOTs),https://www.eventbrite.de/e/english-stand-up-comedy-in-mitte-directors-cut-xiv-free-shots-tickets-644297269477,DE,Berlin,Berlin,Bergstraße 2,10117,52.52959140000001,13.396075399999972,Z-Bar
14,38,2023-06-17,2023-06-17,Boxsparring mit Luciano - Fenriz Gym,https://www.eventbrite.de/e/boxsparring-mit-luciano-fenriz-gym-tickets-633259695797,DE,Berlin,Berlin,Lobeckstraße 36,10969,52.5037617,13.4077196,Fenriz Gym
15,38,2023-06-08,2023-06-08,Dark Souls: English Stand-Up Comedy for Your Inner Devil,https://www.eventbrite.de/e/dark-souls-english-stand-up-comedy-for-your-inner-devil-tickets-642332432597,DE,Berlin,BE,Kopenhagner Strasse 16,10437,52.549149,13.4085406,Kohlenquelle Kopenhagner
16,38,2023-09-29,2023-09-29,Legal Tech Day + Legal Tech Night,https://www.eventbrite.de/e/legal-tech-day-legal-tech-night-tickets-620135781817,DE,Berlin,BE,Stralauer Allee 2,10245,52.5016676,13.4487983,Berlin
17,38,2023-06-15,2023-06-15,A Photographic Journey Through Berlin's Hidden Gems,https://www.eventbrite.de/e/a-photographic-journey-through-berlins-hidden-gems-tickets-613547696677,DE,Berlin,BE,Hilda-Geiringer-Weg 8,10557,52.5266982,13.371916,"Coffee Fellows - Kaffee, Bagels, Frühstück"
18,38,2023-06-22,2023-06-22,Taxes in Germany,https://www.eventbrite.com/e/taxes-in-germany-tickets-615556866157,DE,Berlin,BE,Mariannenplatz 2,10997,52.50389980000001,13.4242629,Kunstquartier Bethanien
19,38,2023-10-27,2023-10-28,Working with Wood - An Intermediates' Workshop (*see requirements),https://www.eventbrite.de/e/working-with-wood-an-intermediates-workshop-see-requirements-tickets-643123378337,DE,Berlin,Berlin,Bouchéstraße   (Halle 19 Einfahrt 3 Jordanstraße ),12435,52.4936284,13.4470866,woodwork academy
