,page,startDate,endDate,name,url,addressCountry,addressLocality,addressRegion,streetAddress,postalCode,latitude,longitude,locationName
0,26,2023-06-09,2023-06-09,Kabbalat Shabbat-Nights/Lights in Exile -SHIUR at Heizhaus in Uferstudios,https://www.eventbrite.com/e/kabbalat-shabbat-nightslights-in-exile-shiur-at-heizhaus-in-uferstudios-tickets-637968730647,DE,Berlin,BE,Uferstraße 23,13357,52.553222,13.3770233,Uferstudios GmbH
1,26,2023-07-02,2023-07-02,Terraristikbörse Berlin - Juli 2023,https://www.eventbrite.de/e/terraristikborse-berlin-juli-2023-tickets-599836666617,DE,Berlin,Berlin,Wilkestraße 1,13507,52.5883662,13.274523400000021,Tegeler Seeterrassen
2,26,2023-07-07,2023-07-08,The Early Days • Let's Dance To Joy Division • Berlin,https://www.eventbrite.co.uk/e/the-early-days-lets-dance-to-joy-division-berlin-tickets-632557405227,DE,Berlin,BE,Cuvrystraße 7,10997,52.4992002,13.445068,Lido
3,26,2023-07-05,2023-07-05,Erfolgreich statt perfekt -  Wie Frauen wirklich Karriere machen,https://www.eventbrite.de/e/erfolgreich-statt-perfekt-wie-frauen-wirklich-karriere-machen-tickets-575975457097,DE,Berlin,BE,Besselstraße 14,10969,52.50492,13.39335,FRAMEN GmbH
4,26,2023-06-20,2023-06-20,"Climate Change & Security: Practices, Confrontations and Futures",https://www.eventbrite.com/e/climate-change-security-practices-confrontations-and-futures-tickets-643004994247,DE,Berlin,BE,Friedrichstraße 191,10117,52.51077639999999,13.3894555,Centre Marc Bloch
5,26,2023-06-18,2023-06-18,Draw Eat & Chat,https://www.eventbrite.com/e/draw-eat-chat-tickets-646395344877,DE,Berlin,BE,John-Foster-Dulles-Allee 10,10557,52.5189052,13.3647888,Tiergarten
6,26,2023-06-22,2023-06-22,Der Stoff aus dem die Freiheit ist - Lesung mit [eyd]-Gründerin Nathalie,https://www.eventbrite.de/e/der-stoff-aus-dem-die-freiheit-ist-lesung-mit-eyd-grunderin-nathalie-tickets-640518918327,DE,Berlin,Berlin,Eisenacher Straße 36 / 37,10781,52.4906853,13.348834799999963,LOVECO Schöneberg - Vegan Fair Fashion
7,26,2023-06-17,2023-06-18,MANN SEIN 2023 English,https://www.eventbrite.de/e/mann-sein-2023-english-tickets-359490434567,DE,Berlin,Berlin,"Tegeler Seeterrassen, Wilkestraße 1",13507,52.5885778,13.274687,Berlin
8,26,2023-06-07,2023-06-07,Интернациональный Микрофон,https://www.eventbrite.de/e/649196453067,DE,Berlin,BE,Kurfürstenstraße 9,10785,52.4992295,13.3674642,Kara Kas Bar
9,26,2023-06-21,2023-06-21,SUMMER SOLSTICE - COMMUNITY PICNIC,https://www.eventbrite.de/e/summer-solstice-community-picnic-tickets-648807700297,DE,Berlin,BE,Tempelhofer Damm,12101,52.4748569,13.4005926,Tempelhofer Feld
10,26,2023-06-13,2023-06-13,Run Club with the Lululemon Mitte Squad,https://www.eventbrite.co.uk/e/run-club-with-the-lululemon-mitte-squad-tickets-637975861977,DE,Berlin,BE,Alte Schönhauser Straße 32A,10119,52.5249928,13.4067804,Alte Schönhauser Str. 32A
11,26,2023-06-24,2023-06-24,"""The master’s tools will never dismantle the master’s house"" Workshop Serie",https://www.eventbrite.com/e/the-masters-tools-will-never-dismantle-the-masters-house-workshop-serie-tickets-629156172047,DE,Berlin,BE,Lützowstraße 28,10785,52.5041586,13.3633639,GLADT e.V - Lützowstraße 28
12,26,2023-06-15,2023-06-15,Das Netzwerk-Abendbrot | Stullen & Business,https://www.eventbrite.de/e/das-netzwerk-abendbrot-stullen-business-tickets-620577894187,DE,Berlin,Berlin,Bochumer Straße 22,10555,52.5242105,13.3383028,Wow Space | Coworking in Berlin
13,26,2023-06-14,2023-06-14,Zukunftsdialog mit der Letzten Generation,https://www.eventbrite.com/e/zukunftsdialog-mit-der-letzten-generation-tickets-638839896327,DE,Berlin,BE,Pariser Platz,10117,52.5163856,13.3788363,Berlin
14,26,2023-07-19,2023-07-19,"""Queer Footprints"" by Dan Glass - Book Tour Berlin Date",https://www.eventbrite.ie/e/queer-footprints-by-dan-glass-book-tour-berlin-date-tickets-559683447257,DE,Berlin,BE,Lausitzer Platz 17,10997,52.5008917,13.4301049,Curious Fox
15,26,2023-06-17,2023-06-17,Tennis Coaching : Saturday Afternoon,https://www.eventbrite.de/e/tennis-coaching-saturday-afternoon-tickets-613332182067,DE,Berlin,BE,Columbiadamm 111,10965,52.48292259999999,13.4077262,TiB Sportscentre
16,26,2023-06-17,2023-06-17,Roast Your Ex! Comedy Show,https://www.eventbrite.de/e/roast-your-ex-comedy-show-tickets-623191882697,DE,Berlin,Berlin,Grünberger Straße 84,10245,52.5109092,13.4613414,The Wall Comedy
17,26,2023-06-06,2023-06-06,Schurke Comedy,https://www.eventbrite.de/e/schurke-comedy-tickets-648087857227,DE,Berlin,BE,Yorckstraße 17,10965,52.4933924,13.3814247,Schurke
18,26,2023-06-21,2023-06-21,KI-Sommercampus 2023,https://www.eventbrite.de/e/ki-sommercampus-2023-tickets-637935029847,DE,Berlin,BE,Edisonstraße 63,12459,52.46122740000001,13.5126724,WHITE Spreelounge Eventlocation
19,26,2023-06-22,2023-06-22,Networking im Fuchsbezirk,https://www.eventbrite.de/e/networking-im-fuchsbezirk-tickets-545852338037,DE,Berlin,BE,Holzhauser Straße 59,13509,52.58083329999999,13.3025,Restaurant Rancheros
