,page,startDate,endDate,name,url,addressCountry,addressLocality,addressRegion,streetAddress,postalCode,latitude,longitude,locationName
0,14,2023-06-13,2023-06-13,Weekly Body Pump,https://www.eventbrite.com.ar/e/weekly-body-pump-tickets-632651035277,DE,Berlin,BE,Alexanderstraße 40,10179,52.5168238,13.4178768,The Social Hub Berlin
1,14,2023-06-17,2023-06-18,Los 4 - de Cuba - in Berlin,https://www.eventbrite.de/e/los-4-de-cuba-in-berlin-tickets-642941313777,DE,Berlin,BE,Soltauerstr. 18-22,13509,52.5786625,13.3055691,Soltauerstr. 18-22
2,14,2023-06-17,2023-06-17,Haya Zaatry & Saraabb,https://www.eventbrite.com/e/haya-zaatry-saraabb-tickets-626054916107,DE,Berlin,BE,Hermannstraße 146,12051,52.4643727,13.4333818,Hole⁴⁴
3,14,2023-07-15,2023-07-16,"SHAKE IT OFF!  Pop Dance Party • Sa, 15.07.23 • Astra Kulturhaus Berlin",https://www.eventbrite.de/e/shake-it-off-pop-dance-party-sa-150723-astra-kulturhaus-berlin-tickets-636472455247,DE,Berlin,BE,Revaler Straße 99,10245,52.5076937,13.4519072,Astra Kulturhaus
4,14,2023-06-29,2023-06-29,"Netzwerktreffen + Kurzvortrag ""Entdecke die Kräfte deines Netzwerks""",https://www.eventbrite.de/e/netzwerktreffen-kurzvortrag-entdecke-die-krafte-deines-netzwerks-tickets-622527856577,DE,Berlin,BE,Grunerstraße 11,10179,52.5198492,13.4123505,Lounge der Motel One
5,14,2023-06-11,2023-06-11,Japan Meets Berlin,https://www.eventbrite.de/e/japan-meets-berlin-tickets-640139834477,DE,Berlin,BE,Genthiner Straße 48,10785,52.5016543,13.3582869,ProVeg Incubator
6,14,2023-06-10,2023-06-11,Saturday Night Fever,https://www.eventbrite.de/e/saturday-night-fever-tickets-544529451247,DE,Berlin,BE,Joachimsthaler Straße 15,10719,52.5020624,13.3308349,MAXXIM CLUB BERLIN
7,14,2023-06-19,2023-06-20,DXD - Digital Experience Days 2023,https://www.eventbrite.de/e/dxd-digital-experience-days-2023-tickets-536251331167,DE,Berlin,BE,Schaperstraße 24,10719,52.49803070000001,13.3295958,BAR JEDER VERNUNFT Theater
8,14,2023-06-07,2023-06-07,Berlin Outdoor Escape Game: Wall Greatest Escapes,https://www.eventbrite.com/e/berlin-outdoor-escape-game-wall-greatest-escapes-tickets-635873834757,DE,Berlin,BE,S+U Postdamer Platz (Leipziger Platz),10117,52.5094625,13.3788177,S+U Postdamer Platz (Leipziger Platz)
9,14,2023-06-13,2023-06-13,Hot Mess Comedy Open Mic,https://www.eventbrite.ie/e/hot-mess-comedy-open-mic-tickets-622341077917,DE,Berlin,BE,Antwerpener Straße 3,13353,52.5479292,13.3493092,Vagabund Brauerei
10,14,2023-06-10,2023-06-10,Rooftop Comedy - ☀️Sunny Disposition!☀️ - Open Air Stand-up,https://www.eventbrite.co.uk/e/rooftop-comedy-sunny-disposition-open-air-stand-up-tickets-647305045817,DE,Berlin,Berlin,Hasenheide 4 - 5,10967,52.4875755,13.4231786,Pala
11,14,2023-06-09,2023-06-09,Ask female founders - with Ana Alvarez and Chanyu Xu,https://www.eventbrite.de/e/ask-female-founders-with-ana-alvarez-and-chanyu-xu-tickets-637952341627,DE,Berlin,BE,Oranienplatz 4 Berlin,10999,52.5021348,13.4145275,SIBB e. V. Startup Accelerator
12,14,2023-06-08,2023-06-08,Crazy Stupid Berlin! International Comedy!,https://www.eventbrite.de/e/crazy-stupid-berlin-international-comedy-tickets-590158579197,DE,Berlin,BE,Mühlenstraße 73,10243,52.5033046,13.4442997,Floating Lounge
13,14,2023-07-14,2023-07-14,"MY PEOPLE FEST Warm-Up // CRYPTA (Brazil), ANTI-CORPOS, APTERA & LYNCHEN",https://www.eventbrite.de/e/my-people-fest-warm-up-crypta-brazil-anti-corpos-aptera-lynchen-tickets-559570700027,DE,Berlin,BE,Revaler Straße 99,10245,52.5072762,13.4547738,Cassiopeia
14,14,2023-06-23,2023-06-23,Ecstatic Dance & Cacao (Christian Rippel),https://www.eventbrite.com/e/ecstatic-dance-cacao-christian-rippel-tickets-643916661067,DE,Berlin,BE,Danziger Straße,10407,52.5270661,13.446325,Green Yoga - SEZ Danziger Strasse Entrance
15,14,2023-06-07,2023-06-07,The Voice Lab | Experiments with Singing,https://www.eventbrite.de/e/the-voice-lab-experiments-with-singing-tickets-641522520127,DE,Berlin,BE,Greifswalder Straße 23,10405,52.53127749999999,13.4278877,b23
16,14,2023-06-13,2023-06-13,CODY innovation hub #07,https://www.eventbrite.de/e/cody-innovation-hub-07-tickets-594867704317,DE,Berlin,BE,Ella-Trebe-Straße 5,10557,52.5235113,13.3675346,Steigenberger Hotel Am Kanzleramt
17,14,2023-06-08,2023-06-08,Catalyst M.A. Symposium 2023,https://www.eventbrite.co.uk/e/catalyst-ma-symposium-2023-tickets-624443496307,DE,Berlin,BE,Nalepastraße 18,12459,52.48000940000001,13.5003267,Funkhaus Berlin Nalepastrasse
18,14,2023-06-24,2023-06-24,Bayou Live in Berlin – Never at Home Tour,https://www.eventbrite.com/e/bayou-live-in-berlin-never-at-home-tour-tickets-645275525467,DE,Berlin,BE,Holzmarktstraße 15-18,10179,52.51313649999999,13.4227942,Marie-Antoinette
19,14,2023-07-13,2023-07-13,Freelance Summer Fest ,https://www.eventbrite.de/e/freelance-summer-fest-tickets-641160417067,DE,Berlin,Berlin,Luckenwalder Straße 6b,10963,52.49904249999999,13.3734118,Jules | B-Part
