,page,startDate,endDate,name,url,addressCountry,addressLocality,addressRegion,streetAddress,postalCode,latitude,longitude,locationName
0,17,2023-06-10,2023-06-10,Saxon Switzerland I: Climb Sandstone Mountains & Rocky Canyons,https://www.eventbrite.de/e/saxon-switzerland-i-climb-sandstone-mountains-rocky-canyons-tickets-632372381817,DE,Berlin,BE,Koppenstraße 3,10243,52.5098959,13.4360449,Berlin Ostbahnhof
1,17,2023-07-01,2023-07-01,Fightchallenge - Amateur MMA Competition,https://www.eventbrite.de/e/fightchallenge-amateur-mma-competition-tickets-645950073057,DE,Berlin,BE,Lobeckstraße 36,10969,52.5037617,13.4077196,Fenriz Gym
2,17,2023-07-07,2023-07-07,#dabei open air 2023,https://www.eventbrite.de/e/dabei-open-air-2023-tickets-597577298787,DE,Berlin,Berlin,Tempelhofer Damm 57,12101,52.4748569,13.4005926,Luftschloss Tempelhofer Feld
3,17,2023-06-28,2023-06-28,Judy LaDivina Tell Mama (Tickets for 28.06.2023),https://www.eventbrite.de/e/judy-ladivina-tell-mama-tickets-for-28062023-tickets-645382986887,DE,Berlin,BE,Revaler Straße 99,10245,52.507921,13.453509,Bar Zum schmutzigen Hobby
4,17,2023-06-13,2023-06-13,CHRYSIPPUS STANDUP COMEDY OPEN MIC,https://www.eventbrite.de/e/chrysippus-standup-comedy-open-mic-tickets-602686701147,DE,Berlin,BE,Reinickendorfer Straße 96,13347,52.54757470000001,13.3688392,KikiSol
5,17,2023-06-18,2023-06-18,Brunch Queens: Drag Brunch at The Social Hub,https://www.eventbrite.com.ar/e/brunch-queens-drag-brunch-at-the-social-hub-tickets-637362647837,DE,Berlin,BE,Alexanderstraße 40,10179,52.51682909999999,13.4178901,The Social Hub Berlin
6,17,2023-06-08,2023-06-08,Workshop - Introduction to 3D printing with FDM technology,https://www.eventbrite.de/e/workshop-introduction-to-3d-printing-with-fdm-technology-tickets-590071398437,DE,Berlin,Berlin,Bouchéstraße 12,12435,52.4936476,13.448235,MotionLab.Berlin
7,17,2023-06-09,2023-06-09,BREAKFAST MEDITATION,https://www.eventbrite.com/e/breakfast-meditation-registration-599627581237,DE,Berlin,Berlin,Winsstraße 9,10405,52.53217919999999,13.423991800000067,Raum Schwalbe
8,17,2023-06-16,2023-06-16,Smart Sommerfest,https://www.eventbrite.de/e/smart-sommerfest-tickets-637989312207,DE,Berlin,BE,Wilhelmstraße 150,10963,52.4986966,13.3881217,SMartDe eG
9,17,2023-06-27,2023-06-27,IoT+ Network Stammtisch,https://www.eventbrite.de/e/iot-network-stammtisch-tickets-444526128617,DE,Berlin,BE,Sorauer Str. 31,10997,52.49946079999999,13.439152,Hopfenreich
10,17,2023-06-22,2023-06-22,French Tech Community Frühstück #10 @ Tradition Meets Future GmbH,https://www.eventbrite.de/e/french-tech-community-fruhstuck-10-tradition-meets-future-gmbh-tickets-645842140227,DE,Berlin,BE,Knesebeckstraße 62/63,10623,52.5013316,13.3220065,Knesebeckstraße 62
11,17,2023-06-13,2023-06-13,Lil Bastards Comedy Show (FREE SHOTS),https://www.eventbrite.co.uk/e/lil-bastards-comedy-show-free-shots-tickets-480398403557,DE,Berlin,Berlin,Donaustraße 112,12043,52.4832753,13.4342669,Valentin Stüberl
12,17,2023-06-10,2023-06-10,ESMT Campusführungen (ehemaliges Staatsratsgebäude),https://www.eventbrite.de/e/esmt-campusfuhrungen-ehemaliges-staatsratsgebaude-tickets-491495063967,DE,Berlin,Berlin,Schloßplatz 1,10178,52.5157185,13.4013108,ESMT Berlin
13,17,2023-06-25,2023-06-25,Darbet Shams / Bashar Murad / Disco Samir,https://www.eventbrite.com/e/darbet-shams-bashar-murad-disco-samir-tickets-633166727727,DE,Berlin,BE,Hermannstraße 146,12051,52.4643727,13.4333818,Hole⁴⁴
14,17,2023-06-26,2023-06-26,Your Path Into Tech,https://www.eventbrite.de/e/your-path-into-tech-tickets-625538260777,DE,Berlin,BE,Rudi-Dutschke-Straße 26,10969,52.50689269999999,13.3914371,Le Wagon Berlin - Coding Bootcamp
15,17,2023-06-24,2023-06-24,The Liminal - Monthly Expressive Arts & Creative Circle in Berlin,https://www.eventbrite.com/e/the-liminal-monthly-expressive-arts-creative-circle-in-berlin-tickets-600690961837,DE,Berlin,BE,Wilhelmine-Gemberg-Weg 12,10179,52.5107993,13.4250813,Optionsraum 2
16,17,2023-06-24,2023-06-24,Prelude Familienkonzert,https://www.eventbrite.de/e/prelude-familienkonzert-tickets-640106173797,DE,Berlin,BE,Greifswalder Straße 23A,10405,52.5305256,13.4286648,Musikbrauerei
17,17,2023-07-02,2023-07-02,STANDUP STORYTELLERS - English Comedy Storytelling,https://www.eventbrite.com/e/standup-storytellers-english-comedy-storytelling-tickets-624300147547,DE,Berlin,BE,Torstraße 218,10115,52.5274009,13.3894661,Galerie & Bar Tor218 Artlab
18,17,2023-06-12,2023-06-12,Techno Painting Workshop,https://www.eventbrite.com/e/techno-painting-workshop-tickets-602307406667,DE,Berlin,,Brunnenstrasse 186 10119,10119,52.5311672,13.3998175,Private Studio
19,17,2023-06-16,2023-06-16,KAKAO & KUSCHELN: Herzoffene Begegnung in Präsenz,https://www.eventbrite.de/e/kakao-kuscheln-herzoffene-begegnung-in-prasenz-tickets-641207517947,DE,Berlin,Berlin,Görlitzer Ufer 1A,10997,52.4956416,13.4452458,Privat
