,page,startDate,endDate,name,url,addressCountry,addressLocality,addressRegion,streetAddress,postalCode,latitude,longitude,locationName
0,3,2023-06-20,2023-06-20,»Female StartAperitivo« Halbfinale in Berlin,https://www.eventbrite.de/e/female-startaperitivo-halbfinale-in-berlin-tickets-631374677657,DE,Berlin,Berlin,Rohrdamm 88,13629,52.5351693,13.2643893,Startup Incubator Berlin
1,3,2023-06-29,2023-06-30,International Cannabis Business Conference - Berlin B2B,https://www.eventbrite.com/e/international-cannabis-business-conference-berlin-b2b-tickets-453338255927,DE,Berlin,Berlin,Sonnenallee 225,12057,52.4738429,13.4591883,Estrel Berlin
2,3,2023-06-17,2023-06-17,Project Nova: Wrestling #7,https://www.eventbrite.de/e/project-nova-wrestling-7-tickets-477468279477,DE,Berlin,Berlin,Martin-Luther-Straße 77,10825,52.48825900000001,13.346111,DIE WEISSE ROSE
3,3,2023-06-08,2023-06-08,Indie Ground • 120-Minutes-Party • Monarch Berlin,https://www.eventbrite.co.uk/e/indie-ground-120-minutes-party-monarch-berlin-tickets-633886992057,DE,Berlin,BE,Skalitzer Straße 134,10999,52.4992921,13.4194699,Monarch Bar
4,3,2023-06-21,2023-06-21,Yoga in the park for International  Day of Yoga,https://www.eventbrite.co.uk/e/yoga-in-the-park-for-international-day-of-yoga-tickets-648221346497,DE,Berlin,BE,Branitzer Platz,14050,52.5158451,13.270435,Branitzer Platz
5,3,2023-06-15,2023-06-15,aMS Berlin 15.06.2023,https://www.eventbrite.fr/e/ams-berlin-15062023-registrierung-496411539277,DE,Berlin,BE,Winterfeldtstraße 21,10781,52.4963418,13.3581017,hubraum - tech incubator of Deutsche Telekom
6,3,2023-06-15,2023-06-15,BPD#17 – Rooftop BBQ Edition at Raisin,https://www.eventbrite.com/e/bpd17-rooftop-bbq-edition-at-raisin-tickets-646887276257,DE,Berlin,Berlin,"Schlesische Str. 33/34,",10997,52.4995333,13.4462048,Raisin DS
7,3,2023-06-12,2023-06-12,Speed Networking & AI for B2B Sales,https://www.eventbrite.ie/e/speed-networking-ai-for-b2b-sales-tickets-636464551607,DE,Berlin,BE,Rosenthaler Straße 72A,10119,52.529518,13.4018381,St. Oberholz
8,3,2023-06-14,2023-06-15,"RAP AM STRAND | Megaloh & Band, BSMG & Aisha Vibes - Live @ YAAM Beach",https://www.eventbrite.de/e/rap-am-strand-megaloh-band-bsmg-aisha-vibes-live-yaam-beach-tickets-624872700067,DE,Berlin,Berlin,An der Schillingbrücke 3,10243,52.5092548,13.43053150000003,YAAM Berlin
9,3,2023-06-18,2023-06-18,Mindful Moods • Yoga • Berlin,https://www.eventbrite.co.uk/e/mindful-moods-yoga-berlin-tickets-491017154527,DE,Berlin,BE,Cuvrystraße 7,10997,52.4991977,13.4450924,Lido
10,3,2023-06-10,2023-06-11,Maa Bhagwati Jagran in Berlin (Free Registration),https://www.eventbrite.de/e/maa-bhagwati-jagran-in-berlin-free-registration-tickets-635944155087,DE,Berlin,BE,Hasenheide 106,10967,52.4867607,13.4207795,Sri Ganesha Hindu Tempel e.V.
11,3,2023-06-17,2023-06-18,DAS 16+  FESTIVAL BERLIN // CARNIVAL EDITION,https://www.eventbrite.de/e/das-16-festival-berlin-carnival-edition-tickets-640069333607,DE,Berlin,Berlin,Kesselhaus,10435,52.5394,13.4137,Kesselhaus in der Kulturbrauerei
12,3,2023-06-06,2023-06-06,Startup Commons Berlin 2023,https://www.eventbrite.de/e/startup-commons-berlin-2023-tickets-611118831877,DE,Berlin,Berlin,Bouchéstraße 12,12435,52.4929454,13.449894599999993,MotionLab.Berlin
13,3,2023-06-09,2023-06-09,Festakt zur Verleihung des 15. Eva Luise Köhler Forschungspreises,https://www.eventbrite.de/e/festakt-zur-verleihung-des-15-eva-luise-kohler-forschungspreises-tickets-564530936227,DE,Berlin,BE,Jägerstraße 22-23,10117,52.51398,13.3942386,Berlin-Brandenburgische Akademie der Wissenschaften
14,3,2023-06-08,2023-06-08,"Stand up Show: ""Spicy Comedy""",https://www.eventbrite.com/e/stand-up-show-spicy-comedy-tickets-632301108637,DE,Berlin,10245,Wühlischstraße 43,10245,52.50861039999999,13.4609797,Süss War Gestern
15,3,2023-06-23,2023-06-25,Mellow Jam - Kulturfestival,https://www.eventbrite.de/e/mellow-jam-kulturfestival-tickets-636453618907,DE,Berlin,Berlin,An der Wuhlheide 256,12555,52.45544,13.56379000000004,Mellowpark
16,3,2023-06-19,2023-06-19,Wise Fools Comedy in English: Comedians vs. Philosophy,https://www.eventbrite.com/e/wise-fools-comedy-in-english-comedians-vs-philosophy-tickets-626352887347,DE,Berlin,BE,Kopenhagener Straße 16,10437,52.5491865,13.4081362,Kohlenquelle
17,3,2023-06-21,2023-06-21,Co-Founder Matching Event Berlin,https://www.eventbrite.de/e/co-founder-matching-event-berlin-tickets-616348162947,DE,Berlin,BE,Warschauer Platz 11-13,10245,52.50440819999999,13.4493547,WeWork - Warschauer Platz - Private Büroflächen und Coworking
18,3,2023-06-30,2023-07-01,Berlin Tekk pres. Die Gebrüder Brett,https://www.eventbrite.de/e/berlin-tekk-pres-die-gebruder-brett-tickets-623228803127,DE,Berlin,Berlin,Alexanderstraße 7,10178,52.52328979999999,13.4164776,ASeven Club & Eventlocation
