,page,startDate,endDate,name,url,addressCountry,addressLocality,addressRegion,streetAddress,postalCode,latitude,longitude,locationName
0,33,2023-06-07,2023-06-07,Pitch Decks: How to structure the optimal pitch deck that is sure to secure,https://www.eventbrite.de/e/pitch-decks-how-to-structure-the-optimal-pitch-deck-that-is-sure-to-secure-tickets-637299208087,DE,Berlin,Berlin,Bouchéstraße 12,12435,52.4936476,13.448235,MotionLab.Berlin
1,33,2023-06-12,2023-06-13,MONDAY NITE CLUB,https://www.eventbrite.de/e/monday-nite-club-tickets-410743764657,DE,Berlin,BE,Joachimsthaler Straße 15,10719,52.5020624,13.3308349,MAXXIM CLUB BERLIN
2,33,2023-06-29,2023-06-29,BFM-Unternehmerforum,https://www.eventbrite.de/e/bfm-unternehmerforum-tickets-635300038517,DE,Berlin,BE,Friedrich-Wilhelm-Platz 14,12161,52.4727,13.32931,TOMASA Friedenau
3,33,2023-06-14,2023-06-14,Fraud Intel Europe - Berlin Meet-up 2023,https://www.eventbrite.sg/e/fraud-intel-europe-berlin-meet-up-2023-tickets-640506741907,DE,Berlin,BE,Köpenicker Straße 40 - 41,10179,52.5087601,13.4254339,Techspace Eiswerk
4,33,2023-07-01,2023-07-02,Aftershow Party Primo Levi Gymnasium 2023,https://www.eventbrite.de/e/aftershow-party-primo-levi-gymnasium-2023-tickets-643915427377,DE,Berlin,Berlin,Wiebestr. 42,10553,52.52798,13.31894,Loewe Saal
5,33,2023-06-30,2023-06-30,Equippers Night Grillparty,https://www.eventbrite.de/e/equippers-night-grillparty-tickets-644384620747,DE,Berlin,Berlin,Landsberger Allee 225,13055,52.53589650000001,13.4862105,Landsberger Allee 225
6,33,2023-06-07,2023-06-07,Finding home -  4 weeks SELF-LOVE Programme,https://www.eventbrite.co.uk/e/finding-home-4-weeks-self-love-programme-tickets-645284030907,DE,Berlin,BE,Volkspark Friedrichshain,10249,52.5280353,13.4363934,Volkspark Friedrichshain
7,33,2023-06-14,2023-06-14,Introduction to sewing class,https://www.eventbrite.de/e/introduction-to-sewing-class-tickets-558819503177,DE,Berlin,Berlin,Friedrichstraße 23a,10969,52.5033361,13.39232160000006,Friedrichstraße 23a
8,33,2023-06-20,2023-06-20,Berlins größtes Gay Speed Dating Event für Schwule und Lesben (20-35 Jahre),https://www.eventbrite.de/e/berlins-grotes-gay-speed-dating-event-fur-schwule-und-lesben-20-35-jahre-tickets-530373249667,DE,Berlin,Berlin,-,,52.52000659999999,13.404954,Berlin
9,33,2023-06-06,2023-06-06,Watercolor Painting Lesson [Open Form],https://www.eventbrite.com/e/watercolor-painting-lesson-open-form-tickets-640964641497,DE,Berlin,BE,Bugenhagenstraße 9,10551,52.5279417,13.341613,CISpace Coworking Café
10,33,2023-06-25,2023-06-25,COMOADY - Stand Up Comedy Show in der Heine Bar,https://www.eventbrite.de/e/comoady-stand-up-comedy-show-in-der-heine-bar-tickets-622941473717,DE,Berlin,BE,Putlitzstraße 19,10551,52.5324605,13.3429513,Heine Bar
11,33,2023-09-15,2023-09-15,"L1NKN P4RK (The Linkin Park Experience) @ MASCHINENHAUS, BERLIN 15.09.23",https://www.eventbrite.co.uk/e/l1nkn-p4rk-the-linkin-park-experience-maschinenhaus-berlin-150923-tickets-559548965017,DE,Berlin,BE,Kesselhaus in der Kulturbrauerei,10435,52.53938560000001,13.4137106,Maschinenhaus
12,33,2023-07-08,2023-07-08,Sommerfest - 20 Jahre bvft,https://www.eventbrite.com/e/sommerfest-20-jahre-bvft-tickets-647987878187,DE,Berlin,BE,Gerichtstraße 35,13347,52.54603059999999,13.3664949,silent green Kulturquartier
13,33,2023-06-16,2023-06-16,Comedyflash Open Air XXL Tempelhof,https://www.eventbrite.de/e/comedyflash-open-air-xxl-tempelhof-tickets-637970676467,DE,Berlin,,Tempelhofer Damm 57,12101,52.4767264,13.3862294,Luftschloss
14,33,2023-06-29,2023-06-29,Cashflow POWER NIGHT Berlin West,https://www.eventbrite.de/e/cashflow-power-night-berlin-west-tickets-648987568287,DE,Berlin,BE,Bayreuther Straße 39,10787,52.5027561,13.3445975,ibis Berlin Kurfuerstendamm
15,33,2023-07-15,2023-07-15,Moni Zhang: Child from Wuhan | English Comedy & Edinburgh Fringe Preview,https://www.eventbrite.de/e/moni-zhang-child-from-wuhan-english-comedy-edinburgh-fringe-preview-tickets-629423591907,DE,Berlin,BE,Bergstraße 2,10115,52.5294848,13.3956931,Z-Bar
16,33,2023-06-08,2023-06-09,Innodays #AI,https://www.eventbrite.com/e/innodays-ai-tickets-645958418017,DE,Berlin,BE,Linienstraße 86,10119,52.5289405,13.3986854,Bridgemaker GmbH
17,33,2023-06-08,2023-06-08,Dark Mode #39 - The Loose Stool Pro Open Mic,https://www.eventbrite.de/e/dark-mode-39-the-loose-stool-pro-open-mic-tickets-630771553697,DE,Berlin,BE,Nürnberger Straße 68,10787,52.5045029,13.3412219,Terminal 1 Berlin
18,33,2023-06-06,2023-06-06,Tribal Dance Journeys,https://www.eventbrite.com/e/tribal-dance-journeys-tickets-634710284547,DE,Berlin,BE,Milastraße 4,10437,52.54552169999999,13.4108101,Life Artists Creators Hub
19,33,2023-06-09,2023-06-09,Staffellauf 2023 - Muslimische Jugendstaffel,https://www.eventbrite.com/e/staffellauf-2023-muslimische-jugendstaffel-tickets-638661913977,DE,Berlin,BE,Skulpturenpark (Skulpturen gegen Krieg und Gewalt),10557,52.5185273,13.3683388,Regierungsviertel
